Date,River,Reach,Cross Section,Water_Elevation
29/08/2026 07:00,Khlong Mae Sadue,Reach1,6812    ,36.47267532348633
29/08/2026 07:00,Khlong Mae Sadue,Reach1,5812    ,36.47237014770508
29/08/2026 07:00,Khlong Mae Sadue,Reach1,4812    ,36.47237014770508
29/08/2026 07:00,Khlong Mae Sadue,Reach1,3812    ,36.47237014770508
29/08/2026 07:00,Khlong Mae Sadue,Reach1,2812    ,36.47206115722656
29/08/2026 07:00,Khlong Mae Sadue,Reach1,1812    ,36.47175979614258
29/08/2026 07:00,Khlong Mae Sadue,Reach1,812     ,36.47175979614258
29/08/2026 07:00,Khlong Nong Lek ,Reach1,4423    ,38.93972396850586
29/08/2026 07:00,Khlong Nong Lek ,Reach1,3423    ,38.4176025390625
29/08/2026 07:00,Khlong Nong Lek ,Reach1,2423    ,37.83817672729492
29/08/2026 07:00,Khlong Nong Lek ,Reach1,1423    ,37.77386474609375
29/08/2026 07:00,Khlong Nong Lek ,Reach1,423     ,37.7735595703125
29/08/2026 07:00,Khlong Phra Phai,Reach1,22019   ,41.12666320800781
29/08/2026 07:00,Khlong Phra Phai,Reach1,21019   ,40.35582733154297
29/08/2026 07:00,Khlong Phra Phai,Reach1,20019   ,39.679168701171875
29/08/2026 07:00,Khlong Phra Phai,Reach1,19019   ,39.14729309082031
29/08/2026 07:00,Khlong Phra Phai,Reach1,18019   ,39.0512809753418
29/08/2026 07:00,Khlong Phra Phai,Reach1,17019   ,38.839752197265625
29/08/2026 07:00,Khlong Phra Phai,Reach1,16019   ,38.43101119995117
29/08/2026 07:00,Khlong Phra Phai,Reach1,15019   ,37.98112869262695
29/08/2026 07:00,Khlong Phra Phai,Reach1,14019   ,37.79733657836914
29/08/2026 07:00,Khlong Phra Phai,Reach1,13019   ,37.775386810302734
29/08/2026 07:00,Khlong Phra Phai,Reach1,12019   ,37.775386810302734
29/08/2026 07:00,Khlong Phra Phai,Reach1,11019   ,37.77447509765625
29/08/2026 07:00,Khlong Phra Phai,Reach1,10019   ,37.77386474609375
29/08/2026 07:00,Khlong Phra Phai,Reach1,9019    ,37.77386474609375
29/08/2026 07:00,Khlong Phra Phai,Reach1,8019    ,37.77386474609375
29/08/2026 07:00,Khlong Phra Phai,Reach1,7019    ,37.77386474609375
29/08/2026 07:00,Khlong Phra Phai,Reach1,6019    ,37.7735595703125
29/08/2026 07:00,Khlong Phra Phai,Reach1,5019    ,37.7735595703125
29/08/2026 07:00,Khlong Phra Phai,Reach1,4019    ,37.7735595703125
29/08/2026 07:00,Khlong Phra Phai,Reach1,3019    ,37.7735595703125
29/08/2026 07:00,Khlong Phra Phai,Reach2,2132    ,37.7735595703125
29/08/2026 07:00,Khlong Phra Phai,Reach2,1132    ,37.7735595703125
29/08/2026 07:00,Khlong Phra Phai,Reach2,132     ,37.7735595703125
29/08/2026 07:00,YOM             ,Reach1,93590   ,40.645992279052734
29/08/2026 07:00,YOM             ,Reach1,92704   ,40.60363006591797
29/08/2026 07:00,YOM             ,Reach1,91728   ,40.55607986450195
29/08/2026 07:00,YOM             ,Reach1,90750   ,40.4865837097168
29/08/2026 07:00,YOM             ,Reach1,89810   ,40.374420166015625
29/08/2026 07:00,YOM             ,Reach1,88825   ,40.252803802490234
29/08/2026 07:00,YOM             ,Reach1,87848   ,40.172332763671875
29/08/2026 07:00,YOM             ,Reach1,86888   ,40.081199645996094
29/08/2026 07:00,YOM             ,Reach1,85901   ,39.99067687988281
29/08/2026 07:00,YOM             ,Reach1,84941   ,39.90776824951172
29/08/2026 07:00,YOM             ,Reach1,84004   ,39.82516860961914
29/08/2026 07:00,YOM             ,Reach1,83050   ,39.7419548034668
29/08/2026 07:00,YOM             ,Reach1,82144   ,39.682823181152344
29/08/2026 07:00,YOM             ,Reach1,81131   ,39.659053802490234
29/08/2026 07:00,YOM             ,Reach1,80130   ,39.606014251708984
