Date,River,Reach,Cross Section,Water_Elevation
31/08/2026 18:00,Yom River       ,Reach1,92036   ,47.39396286010742
31/08/2026 18:00,Yom River       ,Reach1,91549   ,47.332088470458984
31/08/2026 18:00,Yom River       ,Reach1,90555   ,47.23485565185547
31/08/2026 18:00,Yom River       ,Reach1,89578   ,47.15774154663086
31/08/2026 18:00,Yom River       ,Reach1,88584   ,47.07148742675781
31/08/2026 18:00,Yom River       ,Reach1,87572   ,46.99528503417969
31/08/2026 18:00,Yom River       ,Reach1,86583   ,46.89348220825195
31/08/2026 18:00,Yom River       ,Reach1,85584   ,46.7743034362793
31/08/2026 18:00,Yom River       ,Reach1,84592   ,46.69292068481445
31/08/2026 18:00,Yom River       ,Reach1,83585   ,46.62037658691406
31/08/2026 18:00,Yom River       ,Reach1,83248   ,46.560943603515625
31/08/2026 18:00,Yom River       ,Reach1,82876   ,46.533817291259766
31/08/2026 18:00,Yom River       ,Reach1,81915   ,46.4871826171875
31/08/2026 18:00,Yom River       ,Reach1,80985   ,46.44451141357422
31/08/2026 18:00,Yom River       ,Reach1,79973   ,46.35276794433594
31/08/2026 18:00,Yom River       ,Reach1,78961   ,46.25614547729492
31/08/2026 18:00,Yom River       ,Reach1,77928   ,46.12934875488281
31/08/2026 18:00,Yom River       ,Reach1,76926   ,46.01138687133789
31/08/2026 18:00,Yom River       ,Reach1,76280   ,45.917510986328125
31/08/2026 18:00,Yom River       ,Reach1,75296   ,45.82851028442383
31/08/2026 18:00,Yom River       ,Reach1,74330   ,45.75779342651367
31/08/2026 18:00,Yom River       ,Reach1,73348   ,45.578269958496094
31/08/2026 18:00,Yom River       ,Reach1,72360   ,45.43501281738281
31/08/2026 18:00,Yom River       ,Reach1,71370   ,45.28230667114258
31/08/2026 18:00,Yom River       ,Reach1,70401   ,45.11222839355469
31/08/2026 18:00,Yom River       ,Reach1,69411   ,44.971717834472656
31/08/2026 18:00,Yom River       ,Reach1,68408   ,44.89521408081055
31/08/2026 18:00,Yom River       ,Reach1,67384   ,44.84705352783203
31/08/2026 18:00,Yom River       ,Reach1,66461   ,44.77511978149414
31/08/2026 18:00,Yom River       ,Reach1,66362   ,44.748905181884766
31/08/2026 18:00,Yom River       ,Reach1,65348   ,44.64832305908203
31/08/2026 18:00,Yom River       ,Reach1,64354   ,44.50750732421875
