Date,River,Reach,Cross Section,Water_Elevation
17/04/2026 04:00,Thachin         ,Reach1,170764,1.6952975988388062
17/04/2026 04:00,Thachin         ,Reach1,142824,1.010107159614563
17/04/2026 04:00,Thachin         ,Reach1,125488,0.940003216266632
17/04/2026 04:00,Thachin         ,Reach1,84876,0.4099560081958771
17/04/2026 05:00,Thachin         ,Reach1,170764,1.6946879625320437
17/04/2026 05:00,Thachin         ,Reach1,142824,0.9500616192817688
17/04/2026 05:00,Thachin         ,Reach1,125488,0.919886350631714
17/04/2026 05:00,Thachin         ,Reach1,84876,0.3300983905792236
17/04/2026 06:00,Thachin         ,Reach1,170764,1.693773627281189
17/04/2026 06:00,Thachin         ,Reach1,142824,0.9500616192817688
17/04/2026 06:00,Thachin         ,Reach1,125488,0.8900160193443298
17/04/2026 06:00,Thachin         ,Reach1,84876,0.3300983905792236
17/04/2026 07:00,Thachin         ,Reach1,170764,1.684324860572815
17/04/2026 07:00,Thachin         ,Reach1,142824,0.919886350631714
17/04/2026 07:00,Thachin         ,Reach1,125488,0.860145628452301
17/04/2026 07:00,Thachin         ,Reach1,84876,0.6099047660827637
17/04/2026 08:00,Thachin         ,Reach1,170764,1.6657320261001587
17/04/2026 08:00,Thachin         ,Reach1,142824,0.9000744223594666
17/04/2026 08:00,Thachin         ,Reach1,125488,0.8299704194068909
17/04/2026 08:00,Thachin         ,Reach1,84876,0.8199120163917542
17/04/2026 09:00,Thachin         ,Reach1,170764,1.644091248512268
17/04/2026 09:00,Thachin         ,Reach1,142824,0.940003216266632
17/04/2026 09:00,Thachin         ,Reach1,125488,0.9000744223594666
17/04/2026 09:00,Thachin         ,Reach1,84876,0.940003216266632
17/04/2026 10:00,Thachin         ,Reach1,170764,1.6178784370422363
17/04/2026 10:00,Thachin         ,Reach1,142824,0.9601200222969056
17/04/2026 10:00,Thachin         ,Reach1,125488,0.9799320101737976
17/04/2026 10:00,Thachin         ,Reach1,84876,1.029919147491455
17/04/2026 11:00,Thachin         ,Reach1,170764,1.5989807844161987
17/04/2026 11:00,Thachin         ,Reach1,142824,0.9799320101737976
17/04/2026 11:00,Thachin         ,Reach1,125488,1.0399775505065918
17/04/2026 11:00,Thachin         ,Reach1,84876,1.0600943565368652
17/04/2026 12:00,Thachin         ,Reach1,170764,1.581607222557068
17/04/2026 12:00,Thachin         ,Reach1,142824,1.0000487565994265
17/04/2026 12:00,Thachin         ,Reach1,125488,1.0799064636230469
17/04/2026 12:00,Thachin         ,Reach1,84876,1.029919147491455
17/04/2026 13:00,Thachin         ,Reach1,170764,1.565148115158081
17/04/2026 13:00,Thachin         ,Reach1,142824,1.0198607444763184
17/04/2026 13:00,Thachin         ,Reach1,125488,1.1000231504440308
17/04/2026 13:00,Thachin         ,Reach1,84876,0.8400288224220276
17/04/2026 14:00,Thachin         ,Reach1,170764,1.5441168546676636
17/04/2026 14:00,Thachin         ,Reach1,142824,1.0399775505065918
17/04/2026 14:00,Thachin         ,Reach1,125488,1.0500359535217283
17/04/2026 14:00,Thachin         ,Reach1,84876,0.7299960255622864
17/04/2026 15:00,Thachin         ,Reach1,170764,1.531924843788147
17/04/2026 15:00,Thachin         ,Reach1,142824,1.0600943565368652
17/04/2026 15:00,Thachin         ,Reach1,125488,0.9899904131889344
17/04/2026 15:00,Thachin         ,Reach1,84876,0.6699503660202026
17/04/2026 16:00,Thachin         ,Reach1,170764,1.5279624462127686
17/04/2026 16:00,Thachin         ,Reach1,142824,0.9799320101737976
17/04/2026 16:00,Thachin         ,Reach1,125488,0.9601200222969056
17/04/2026 16:00,Thachin         ,Reach1,84876,0.5800344347953796
17/04/2026 17:00,Thachin         ,Reach1,170764,1.5328391790390017
17/04/2026 17:00,Thachin         ,Reach1,142824,0.919886350631714
17/04/2026 17:00,Thachin         ,Reach1,125488,0.9101328253746032
17/04/2026 17:00,Thachin         ,Reach1,84876,0.5199887752532959
17/04/2026 18:00,Thachin         ,Reach1,170764,1.53253436088562
17/04/2026 18:00,Thachin         ,Reach1,142824,0.8799576163291931
17/04/2026 18:00,Thachin         ,Reach1,125488,0.8799576163291931
17/04/2026 18:00,Thachin         ,Reach1,84876,0.4800600111484527
17/04/2026 19:00,Thachin         ,Reach1,170764,1.5206471681594849
17/04/2026 19:00,Thachin         ,Reach1,142824,0.8698992133140564
17/04/2026 19:00,Thachin         ,Reach1,125488,0.860145628452301
17/04/2026 19:00,Thachin         ,Reach1,84876,0.6099047660827637
17/04/2026 20:00,Thachin         ,Reach1,170764,1.505102515220642
