Date,River,Reach,Cross Section,Water_Elevation
17/11/2025 22:00,Thachin         ,Reach2,194202  ,4.949037551879883
17/11/2025 22:00,Thachin         ,Reach3,142824  ,2.029358386993408
17/11/2025 22:00,Thachin         ,Reach3,125488  ,1.6511015892028809
17/11/2025 22:00,Thachin         ,Reach3,84876   ,1.1939016580581665
17/11/2025 22:00,Thachin         ,Reach3,55827   ,0.5715000033378601
17/11/2025 23:00,Thachin         ,Reach2,194202  ,4.949342727661133
17/11/2025 23:00,Thachin         ,Reach3,142824  ,2.0406360626220703
17/11/2025 23:00,Thachin         ,Reach3,125488  ,1.6581120491027832
17/11/2025 23:00,Thachin         ,Reach3,84876   ,1.1490960121154785
17/11/2025 23:00,Thachin         ,Reach3,55827   ,0.4072127938270569
18/11/2025 00:00,Thachin         ,Reach2,194202  ,4.949342727661133
18/11/2025 00:00,Thachin         ,Reach3,142824  ,2.0503897666931152
18/11/2025 00:00,Thachin         ,Reach3,125488  ,1.659331202507019
18/11/2025 00:00,Thachin         ,Reach3,84876   ,1.0984992980957031
18/11/2025 00:00,Thachin         ,Reach3,55827   ,0.25389841198921204
18/11/2025 01:00,Thachin         ,Reach2,194202  ,4.949647426605225
18/11/2025 01:00,Thachin         ,Reach3,142824  ,2.058009624481201
18/11/2025 01:00,Thachin         ,Reach3,125488  ,1.655673623085022
18/11/2025 01:00,Thachin         ,Reach3,84876   ,1.045464038848877
18/11/2025 01:00,Thachin         ,Reach3,55827   ,0.11247120052576065
18/11/2025 02:00,Thachin         ,Reach2,194202  ,4.949647426605225
18/11/2025 02:00,Thachin         ,Reach3,142824  ,2.0631911754608154
18/11/2025 02:00,Thachin         ,Reach3,125488  ,1.6474441289901733
18/11/2025 02:00,Thachin         ,Reach3,84876   ,0.9918192028999329
18/11/2025 02:00,Thachin         ,Reach3,55827   ,0.0030479999259114265
18/11/2025 03:00,Thachin         ,Reach2,194202  ,4.949952125549316
18/11/2025 03:00,Thachin         ,Reach3,142824  ,2.065934419631958
18/11/2025 03:00,Thachin         ,Reach3,125488  ,1.6361664533615112
18/11/2025 03:00,Thachin         ,Reach3,84876   ,0.9400032162666321
18/11/2025 03:00,Thachin         ,Reach3,55827   ,-0.031699199229478836
18/11/2025 04:00,Thachin         ,Reach2,194202  ,4.950256824493408
18/11/2025 04:00,Thachin         ,Reach3,142824  ,2.0665440559387207
18/11/2025 04:00,Thachin         ,Reach3,125488  ,1.622145652770996
